user_id,status_id,created_at,text,source
168209639,1.25E+18,2020-04-26T15:32:50Z,@IrishCycle @PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Dee Forbes works for MI6. Next.,Twitter Web App
168209639,1.25E+18,2020-04-22T23:57:13Z,"@BrooklynSpoke @cianginty @TheWarOnCars @kieranryanphoto Also, subscribe to https://t.co/lAxuBEuTr3 and the newsletter on https://t.co/3uKlAgVOKu",Twitter for Android
168209639,1.25E+18,2020-04-24T22:35:36Z,"@PlasticPlanners @TenMajor10 @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling The tax to import/own a car in Singapore is huge. Can't remember how much, but it's massive.",Twitter for Android
168209639,1.25E+18,2020-04-26T08:29:39Z,"@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling You can day Ireland, then if referring to Northern Ireland, you can say the 6 counties, or if specifying excluding Northern Ireland, ""the 26 counties"" is fairly inoffensive to all.",Twitter for Android
168209639,1.25E+18,2020-04-26T13:30:55Z,@bigpolla @dublincycling @BrianLeddin @lawlessj Had to delete c*lchie from first draft of this tweet #BeKind,Twitter for Android
168209639,1.25E+18,2020-04-26T08:33:11Z,"@PlasticPlanners @UrbnWarfareDuck @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Note that, by and large, we know you're ""one of the good Brits"" and this is gentle ribbing mixed with educating you about the nuance of the whole thing 👍",Twitter for Android
404123500,1.25E+18,2020-04-26T15:34:18Z,"@IrishCycle @OConnorOisin @PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling You'd have to dig into the weeds of the GB trolling on Saorstat Eire at the 1948 Olympics, consider the moves made by Cosgrave to wind up Dev, and also attend to the sensitivities of the nationalist communities in the occupied territories to really nail down the problems",Twitter for Android
257860933,1.25E+18,2020-04-25T18:11:13Z,@Petefkil @IBIKEDublin @dublincycling 100%. Then off for a blast around Howth hill no doubt.,Twitter for Android
257860933,1.25E+18,2020-04-22T16:15:32Z,"@donna_cooney1 @loveclontarf_ie @IBIKEDublin @dublincycling @CitizenW0lf @DublinPedaller I'm a little too far out, sadly. Have helped 3 people this week repair punctures so hopefully they'll get sorted by a nice neighbor!",Twitter for Android
257860933,1.25E+18,2020-04-26T15:25:24Z,"@RecordingMods @dublincycling @Niall_Sargent @mhdelaney @IBIKEDublin @cyclistie I don't have much faith in education campaigns without enforcement.

My preference is for the danger to be designed out.",Twitter for Android
257860933,1.25E+18,2020-04-25T17:59:23Z,"@IBIKEDublin @dublincycling After looking back, I'll definitely report it to traffic watch but the station gardai have told me in the past that Im not entitled make a complaint for this type of thing",Twitter for Android
257860933,1.25E+18,2020-04-25T19:37:34Z,@chausseedeforme @IBIKEDublin @dublincycling They teach them sht like this. https://t.co/prbxW53RfH,Twitter for Android
257860933,1.25E+18,2020-04-24T17:17:27Z,@velo_colin @IBIKEDublin @dublincycling @DublinScooter @Fergal_D5 @ccferrie @OConnorOisin @Obedebepombede @pmonahanjr @neasabh Thanks! He's really looking for that exact one to avoid the change. Appreciate the offer 👍,Twitter for Android
257860933,1.25E+18,2020-04-25T18:17:08Z,"@Bernieadufe @IBIKEDublin @dublincycling Yes, didn't see the baby till watching back. Will report it to traffic watch for all the good it will do",Twitter for Android
257860933,1.25E+18,2020-04-24T17:09:26Z,@Obedebepombede @IBIKEDublin @dublincycling @DublinScooter @Fergal_D5 @ccferrie @OConnorOisin @velo_colin @pmonahanjr @neasabh Thanks! Will pass it on 👍,Twitter for Android
257860933,1.25E+18,2020-04-25T19:23:21Z,@Kingbot @DublinCommuters @ccferrie @dublincycling @CitizenW0lf @Sinabhfuil Fantastic! That's loads of space 😊,Twitter for Android
23118929,1.25E+18,2020-04-23T18:32:59Z,@novoRAIpid @cyclistie @dublincycling Maybe to practise social distancing and not be too close to these pedestrians? @dublinbusnews,Twitter Web App
23118929,1.25E+18,2020-04-26T15:00:18Z,Sunday morning #shopbybike - me on the Brompton with him on the electric bike #Dublin @dublincycling  - glad M&amp;S is less than 2km away #graftonstreet - definitely less stressful cycling rather than going by car #carfree @streetsare4ppl https://t.co/y8Z4I5D3Gf,Twitter for Android
48774809,1.25E+18,2020-04-22T12:19:52Z,@elisaodonovan there is hope for Limerick yet https://t.co/fNeLiPp7zF,Twitter for Android
48774809,1.25E+18,2020-04-22T13:00:53Z,"@dublincycling @DubCham @CorkCyclingCrew  there is hope for other counties yet. If it happens in Dublin it will happen every where , hopefully",Twitter for Android
48774809,1.25E+18,2020-04-26T14:34:36Z,@OConnorOisin @dublincycling @BrianLeddin @lawlessj Your lucky or the Healy - Raes will be onto you lol,Twitter Web App
48774809,1.25E+18,2020-04-26T14:57:08Z,@OConnorOisin @dublincycling @BrianLeddin @lawlessj Miracles do happen lol,Twitter Web App
48774809,1.25E+18,2020-04-26T11:24:46Z,@dublincycling I don't live in Dublin but once it starts in Dublin. It will roll out around the rest of the county  :) :) :) :) :) :) :),Twitter for Android
17594323,1.25E+18,2020-04-26T13:55:37Z,@__init__ram @IBIKEDublin @DubCityCouncil @dlrcc @dublincycling @cyclistie The challenge is that family cycling is safe and pleasant when the roads are not dominated by fast-moving motor traffic. It’s a different story when I have to shepherd a 9-year-old round 6 lanes of traffic through Marino to get to school.,Twitter for iPhone
160238549,1.25E+18,2020-04-26T13:35:00Z,"I see a lot of happy families enjoying cycling in these difficult time. I hope they keep up the same and cycle to schools and works once everything's back to normal. 

Let's not let a good crisis go to waste! @DubCityCouncil @dlrcc @dublincycling @IBIKEDublin @cyclistie #Covid_19",Twitter for Android
2282637858,1.25E+18,2020-04-26T12:22:05Z,"@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Ireland is fine.
If you want to speak Irish then,
Eire means “burden”
Éire means “Ireland”",Twitter for iPhone
68521660,1.25E+18,2020-04-26T12:18:59Z,"@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling It's not the same as Roma, because that's spelled correctly, eire is an Irish language word that means burden
Éire is the Irish language word for Ireland, but the spelling changes depending on the grammatical case used",Twitter for Android
68521660,1.25E+18,2020-04-22T13:01:59Z,"@carfreecork @corkcitycouncil @MarinaParkCork @CorkCyclingCrew @IBIKECork @PedestrianCork @CorkHealthyCity @cyclistie @IrishCycle @IrishPedestrian @LkCycleDesign @dublincycling I lived nearby during the main drainage works, and I assumed OPS was going to be pedestrianised then...",Twitter for Android
68521660,1.25E+18,2020-04-21T20:56:34Z,"@dublincycling Great stuff, well done",Twitter for Android
1643088132,1.25E+18,2020-04-26T11:38:14Z,SeeSense data helped Fitzwilliam sq cycle lane over the line during consultation due to numbers using this route!  @seesense_cc @dublincycling @cyclistie @IrishCycle  https://t.co/jpDodlVE5Z,Twitter for Android
1643088132,1.25E+18,2020-04-23T13:38:04Z,"The Greens want to see a rebalancing of transport infrastructure spend, dedicating at least 20% of infrastructure expenditure in transport to cycling and walking @dublincycling @cyclistie @IrishCycle @IBIKEDublin https://t.co/fK0POF1Pyz",Twitter Web App
241257933,1.25E+18,2020-04-26T11:23:50Z,"@niscratz @ConorC @dublincycling @IBIKEDublin @dublincycling @IBIKEDublin Nice one Aoife. Task for Councils; how to increase cycling/walking exits from estates and cul-de-sacs. Every urban child, at least, should have a safe cycle route to school.
#SmartCity",Twitter for iPad
253155987,1.25E+18,2020-04-26T11:13:01Z,"@Niall_Sargent @dublincycling @mhdelaney @IBIKEDublin @cyclistie I use this route daily to get to work. You can add the fact that you need to keep dodging all the holes on the street which, which is quite dangerous in such narrow lanes",Twitter for Android
9.88E+17,1.25E+18,2020-04-26T11:06:16Z,"@Kingbot @DublinCommuters @ccferrie @dublincycling @CitizenW0lf @Sinabhfuil @AlanDub13 Fair play, a great investment... https://t.co/hqgp4cVs8R",Twitter for Android
54909015,1.25E+18,2020-04-21T19:13:54Z,@shannonchance7 @CiaranCuffe @dublincycling @SafeCyclingEire @streetsare4ppl It’s amazing,Twitter Web App
54909015,1.25E+18,2020-04-21T21:14:03Z,@dublincycling Brilliant,Twitter Web App
54909015,1.25E+18,2020-04-26T10:59:52Z,@niscratz @ConorC @dublincycling @IBIKEDublin Definitely a great way to do a permeability study in your neighborhood 👍🏻,Twitter Web App
6268912,1.25E+18,2020-04-26T10:46:20Z,"@niscratz @racingboo That's amazing :-)
@dublincycling @cyclistie @DCCbeta @sabrinadekker @CafeRothar @Greenaer @Geomatics1 @SpaceEngagers @age_cycling @BowmanMatson @DutchBikeDublin @2nd_Cities @Pedal8G @TCDHealthP @TUDublinEnvPlan @thejetset @johnlync @paulhayesman @CycleHackDublin @seesense_cc",Twitter Web App
6268912,1.25E+18,2020-04-25T16:01:57Z,"@niscratz @dublincycling @IBIKEDublin This is like that game Snake, that used to be on the old Nokia phones :-)
Except in real life!",Twitter Web App
6268912,1.25E+18,2020-04-26T09:22:04Z,"@niscratz @dublincycling @IBIKEDublin Wonder if any of those can be challenged for obstructing rights-of-way?
Barriers to permeability reduce the propensity for people to get around on their own steam.

@LorraineFitzsim describes this best
https://t.co/YKORsyydmS",Twitter Web App
6268912,1.25E+18,2020-04-25T16:08:27Z,"@niscratz @dublincycling @IBIKEDublin Do you know what, this would be a good test of neighbourhood pedestrian and cycling permeability. Local areas with smaller blocks and fewer barriers to access make for healthy streets, and would also likely allow for longer, non-repeating routes within the 2km radius... hmmmmm",Twitter Web App
2579114113,1.25E+18,2020-04-26T10:30:00Z,"🚲 PUBLICATION ALERT: Pt 1 of @mhdelaney investigation into dangerous junctions &amp; roads for cyclists comes out after midnight!

👀 SNEAK PEAK: Alan Downey tells us about issues facing cyclists on a daily basis:

@IBIKEDublin @dublincycling @cyclistie

https://t.co/jioPArnVFf",TweetDeck
411751282,1.25E+18,2020-04-26T10:23:28Z,@CllrCat @dublincycling Brilliant!,Twitter for iPhone
2976995099,1.25E+18,2020-04-26T10:23:23Z,@CllrCat @dublincycling fantastic! thank you for the update! &lt;3,Twitter for Android
704753,1.25E+18,2020-04-26T10:13:54Z,"@chausseedeforme @AlanDub13 @IBIKEDublin @dublincycling Things they taught: (Navan, 3 years back, explicitly to pass the test, rather than overall driving, as I'd been driving longer than my instructor had been alive.)

1) You should be going 3-5kph indicated over limit on 50-60kph roads.",Twitter Web App
704753,1.25E+18,2020-04-26T10:16:03Z,"@chausseedeforme @AlanDub13 @IBIKEDublin @dublincycling 2) Speed limits on some roads are viewed as a target speed. If you don't smartly get up to slightly over the speed limit, you'll get nicked for being timid.

3) You (me in particular) need to be in 5th by the time you're at 50kph.",Twitter Web App
704753,1.25E+18,2020-04-26T10:17:31Z,"@chausseedeforme @AlanDub13 @IBIKEDublin @dublincycling This from the country that doesn't let learners onto the motorways when they're supposed to have someone in the car with them, but after that when no one's there, It's party time.",Twitter Web App
28568793,1.25E+18,2020-04-26T10:09:40Z,"@dublincycling Yes, work on the #LiffeyCycle begins this week as well as the cycle lane on Nassau Street. Council Workers will be adhering to social distancing and safety measures. Another small step to making our city safer and greener. 🎉",Twitter for iPhone
544410345,1.25E+18,2020-04-25T18:11:22Z,"@Dub324 @IBIKEDublin @ConorC @dublincycling Yep, for sure.  I went with the no repeat roads.  The cover every roads will definitely clock more kms!  And take more time..!  But you would definitely know your neighbourhood better!!",Twitter Web App
544410345,1.25E+18,2020-04-25T16:14:31Z,"@ConorC @dublincycling @IBIKEDublin Yep, for sure.  In certain areas I couldn’t follow my planned map cos laneways had locked gates on them..  but you definitely could do this route in a car!  No chance!

It also was a great way to get to know the neighborhood..!",Twitter for iPhone
544410345,1.25E+18,2020-04-26T10:06:47Z,"@ConorC @dublincycling @IBIKEDublin @LorraineFitzsim Dunno-there were,fortunately, far more open laneways than gated/locked ones.Guess locked to discourage anti-social behaviour? Mostly was lanes that run behind rows of houses. Most only impeded my aim of clocking up as many kms as possible, not barrier to normal permeability.",Twitter for iPhone
544410345,1.25E+18,2020-04-25T18:14:14Z,@Dub324 @IBIKEDublin @ConorC @dublincycling I don't think I could face the cover every roads one!!  I might try some strava art next..  see what I can draw in my lockdown area!,Twitter Web App
544410345,1.25E+18,2020-04-25T18:07:32Z,"@Dub324 @IBIKEDublin @ConorC @dublincycling Try doing it without going along any road more than once - not easy - I made a couple of mistakes (roads looked like through-roads on google but weren't, mis-read my own map and took wrong turns, missed alleyways that I was supposed to turn down etc..).  It takes planning!",Twitter Web App
544410345,1.25E+18,2020-04-25T15:40:40Z,"So how many kms *can* you cycle within your lockdown area without going over the same road twice..??  I finished my route today with a 25 km cycle, bringing the total kms to 68..!!  Who would have thought it??  @ConorC @dublincycling @IBIKEDublin #LockDownChallenge https://t.co/h1GR0gBAaP https://t.co/mza8VLhfUy",Twitter for iPhone
544410345,1.25E+18,2020-04-23T15:52:28Z,"@bikeyface @dublincycling Totally get this! So I set myself the challenge of seeing how many kms I could clock up within my covid limits without going along the same road twice..  Currently at 43, and I've only covered about 75% of the area..!  Also doubles as a way to get to know the neighbourhood!",Twitter for Android
21242919,1.25E+18,2020-04-26T10:01:58Z,"Man *literally* standing on top of the bike logo in the segregated seafront cycle lane: “You fuckin cyclists are dangerous, watch where your going!” 🙄 

#dublincycling #andacyclist #cyclingireland",Twitter for iPhone
21242919,1.25E+18,2020-04-25T13:51:56Z,"@Gavoogle @DCCTraffic @dublincycling @IBIKEDublin In the meantime I've discovered the absolute safest way out of town from the office. Avoids all the Georges St, College Green, Pearse Street nonsense. The extra distance is grand because 70% of it is completely segregated. https://t.co/qCEr29geZt",Twitter Web App
17107553,1.25E+18,2020-04-26T09:56:12Z,@dublincycling Parking on the quays. What are we like? It’s forever the 70s in this city.,Twitter for iPad
23658116,1.25E+18,2020-04-26T09:55:13Z,This is how you do it @GlasgowCC https://t.co/HnmyjfGb7y,Twitter for iPad
23274149,1.25E+18,2020-04-26T09:07:17Z,@AlanDub13 @chausseedeforme @IBIKEDublin @dublincycling You're taking that out of context.,Twitter Web App
432042425,1.25E+18,2020-04-20T20:26:26Z,@madebycliff @FastwayIre @dublincycling @IBIKEDublin Where could the even be delivering to there?!,Twitter for Android
432042425,1.25E+18,2020-04-26T07:46:40Z,"@AlanDub13 @IBIKEDublin @dublincycling ""Hello 999, I've just seen 3 men rob an ATM""
""I'm sorry sir, are *you* the ATM in question?""
""Uh... No...""
""Oh well in that case there's nothing we can do. I'd advise you to explain to the ATM that it can file a complaint itself""",Twitter for Android
21189858,1.25E+18,2020-04-26T02:11:56Z,@Kingbot @MichealWalsh @DublinCommuters @ccferrie @dublincycling @CitizenW0lf @Sinabhfuil @AlanDub13 Ohhh that's a bit of me......gotta get me hands on one before they're too big....,Twitter for Android
2522751528,1.25E+18,2020-04-26T01:36:07Z,@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling That is so discriminatory against the Normans.,Twitter Web App
2522751528,1.25E+18,2020-04-26T00:54:40Z,"@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Note that the ""Irish Republic"" was an unrecognised state that existed 1916-1922 and has a hint of IRA rabble-rouser about it when used in a modern context. The proper name of the state is ""Ireland"". ""Republic of Ireland"" is merely a description (and the name of the soccer team).",Twitter Web App
221433055,1.25E+18,2020-04-26T01:13:13Z,"@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Can't you just say ""Ireland"" (the nation) and ""northern Ireland"" (currently part of the Uk)?",Twitter for Android
221433055,1.25E+18,2020-04-26T01:36:03Z,@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Yes N Ireland is in team GB but not GB 🤔,Twitter for Android
221433055,1.25E+18,2020-04-26T01:34:32Z,@PlasticPlanners @IBIKEDublin @barraob1 @TenMajor10 @dublincycling @cyclistie @SafeCyclingEire @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Clearly yes there is overlap. Not least in how people identify themselves cf good friday agreement. But the country of Ireland calls itself just that. I think it's fair to use the word they recognise. No?,Twitter for Android
4332969615,1.25E+18,2020-04-25T13:37:25Z,@theotherjhynes @martin_gleeson @dublincycling @DubCityCouncil It is good to the people who are walking past the queue of people waiting to enter the shop and the extra space was provided to address that specific problem.,Twitter Web App
4332969615,1.25E+18,2020-04-21T10:13:35Z,@davidmcw @dublincycling @greenparty_ie Isn't that DCCs job?,Twitter Web App
4332969615,1.25E+18,2020-04-20T20:11:37Z,@madebycliff @FastwayIre @dublincycling @IBIKEDublin They have driven across the road to get there!,Twitter Web App
4332969615,1.25E+18,2020-04-23T14:27:52Z,@Mathieunorry @dublincycling Why are @DubCityCouncil  leaving those gaps that people can drive through?!?!,Twitter Web App
4332969615,1.25E+18,2020-04-25T21:40:23Z,@AlanDub13 @IBIKEDublin @dublincycling The driver entered your lane and in doing so they caused incovenience to a cyclist (you) while overtaking. The legislation does not say the cyclist inconvenienced must be the one who was overtaken.,Twitter Web App
4332969615,1.25E+18,2020-04-25T11:48:51Z,@dublincycling @DubCityCouncil This is a design error. Wands should be a constraint on driver before. Leaving gaps provides an affordance which inventibly leads to this behaviour. Someone in DCC needs to read. The Design of Everyday Things.,Twitter Web App
4332969615,1.25E+18,2020-04-21T15:08:52Z,@cianginty @davidmcw @dublincycling @greenparty_ie Local Authorities routinely ignore cycling policy including their own. I'm not convinced that central government have the authority to deliver cycling infrastructure that LAs have responsibility for. LAs want more funding &amp; more control of funding not more government involvement,Twitter Web Client
4332969615,1.25E+18,2020-04-25T13:15:07Z,@IBIKEDublin @dublincycling @Gavoogle @DCCTraffic @CByrneGreen I think the question is how will cyclists be able to access Clare street. Right turn access from Merrion Street will be important. Hopefully that is the plan.,Twitter Web App
4332969615,1.25E+18,2020-04-24T16:45:33Z,@donna_cooney1 @IBIKEDublin @dublincycling @cyclistie Will a right turn from Merrion Street be possible?,Twitter Web App
4332969615,1.25E+18,2020-04-25T14:27:01Z,@CByrneGreen @IBIKEDublin @dublincycling @Gavoogle @DCCTraffic Thanks.,Twitter Web App
4332969615,1.25E+18,2020-04-23T14:29:16Z,@jayhester @dublincycling @IBIKEDublin They shouldn't be driving anywhere with a bike right now.,Twitter Web App
453114375,1.25E+18,2020-04-25T20:52:42Z,@AlanDub13 @agusmartire @IBIKEDublin @dublincycling Everyone should be made ride a bike before driving a car,Twitter Web App
146096523,1.25E+18,2020-04-25T20:39:02Z,@Kingbot @DublinCommuters @ccferrie @dublincycling @CitizenW0lf @Sinabhfuil @AlanDub13 You'll never look back - I love mine to bits. Well wear!,Twitter for Android
5554562,1.25E+18,2020-04-25T19:48:49Z,"@dublincycling @laura_laker @adamtranter @nedboulting @podstreetsahead Passing driver: ""Hey, does that say baking or biking? I need to know how much space to give you""",Twitter for Android
356942099,1.25E+18,2020-04-25T19:40:47Z,@Kingbot @dublincycling @DublinCommuters @ccferrie @CitizenW0lf @Sinabhfuil @AlanDub13 enjoy!!!!! love it!,Twitter Web App
7.80E+17,1.25E+18,2020-04-25T19:34:42Z,@AlanDub13 @IBIKEDublin @dublincycling Straight back to driving school. Do they not teach this stuff? It's kind of important,Twitter for Android
219591625,1.25E+18,2020-04-23T13:53:04Z,"@jayhester @dublincycling @IBIKEDublin I'm a cyclist myself , I bring my bike everywhere",Twitter for iPhone
219591625,1.25E+18,2020-04-25T18:08:28Z,"@AlanDub13 @IBIKEDublin @dublincycling Fuckwits, no doubt stopped at lights at Sutton Cross.",Twitter for iPhone
219591625,1.25E+18,2020-04-25T19:31:41Z,"@AlanDub13 @IBIKEDublin @dublincycling Yep bring the car for a walk, the cult of motordom has to be worshipped",Twitter for iPhone
7.04E+17,1.25E+18,2020-04-25T19:21:00Z,@Kingbot @DublinCommuters @ccferrie @dublincycling @Sinabhfuil @AlanDub13 How hard it is to push?,Twitter Web App
7.04E+17,1.25E+18,2020-04-24T12:30:01Z,"@Trinivikram @DubCityCouncil @donna_cooney1 @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Yes, I guessed it has been. I only just noticed this morning though.",Twitter Web App
7.04E+17,1.25E+18,2020-04-25T19:21:16Z,"@Kingbot @DublinCommuters @ccferrie @dublincycling @Sinabhfuil @AlanDub13 Push, as in cycle.",Twitter Web App
7.04E+17,1.25E+18,2020-04-24T20:51:00Z,"@DubCityCouncil @donna_cooney1 @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Hi. Yes, I saw that. The question is why are private motorists being subsidized in a way that public transport users aren't.",Twitter Web App
7.04E+17,1.25E+18,2020-04-24T20:52:03Z,"@donna_cooney1 @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Yes, but why? Who made this decision, and for what reason? Why wasn't public transport also given this favor?",Twitter Web App
7.04E+17,1.25E+18,2020-04-25T19:11:27Z,@AlanDub13 @Petefkil @IBIKEDublin @dublincycling Essential trip around Howth.,Twitter Web App
7.04E+17,1.25E+18,2020-04-24T21:12:46Z,"@rothairisbeoir @donna_cooney1 @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Yes, but they're at less risk than bus-drivers.",Twitter Web App
7.04E+17,1.25E+18,2020-04-24T11:13:59Z,"I just realised this morning that the East Link bridge is free for motorised traffic.

Is public transport also free across the rest of the city? 
@DubCityCouncil @donna_cooney1 @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin",Twitter Web App
7.04E+17,1.25E+18,2020-04-24T13:16:00Z,"@donna_cooney1 @SeanReaODubhasa @DubCityCouncil @CiaranCuffe @IrishCycle @DublinCommuters @IBIKEDublin @dublincycling @davidhealyv @OConnorOisin Hi Donna, also see my tweet about the East Link bridge. 
https://t.co/8JkEsvbEKs",Twitter Web App
7.04E+17,1.25E+18,2020-04-21T14:54:14Z,"@DCCTraffic Nothing new! 

And well past time for red-light cameras on all major junctions. 
@cosaingalway @IBIKEDublin @DublinCommuters @dublincycling",Twitter Web App
7.04E+17,1.25E+18,2020-04-19T21:25:50Z,"@OConnorOisin @donna_cooney1 @IBIKEDublin @dublincycling Yes, I can't say for sure. I've just noticied that the weather has seemed slightly different than normal for this time of year with the sky in particular having a different look to it in the evenings. 
I look at the sky a lot, but of course it may just be natural variation.",Twitter Web App
1.21E+18,1.25E+18,2020-04-25T19:02:08Z,@SuperValuIRL Rathgar @dublinblockers @dublincycling @Dub14Blockers @DublinPedaller,Twitter for Android
296354537,1.25E+18,2020-04-25T18:33:16Z,@AlanDub13 @IBIKEDublin @dublincycling Could it have been a garda that just wasnt interested?,Twitter for Android
296354537,1.25E+18,2020-04-23T20:01:01Z,@grid_martin @IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Still a better job than the insurance and tax disks forgeries being posted on garda twitter lately!,Twitter for Android
51076611,1.25E+18,2020-04-25T18:28:02Z,@IBIKEDublin @AlanDub13 @dublincycling Someone cominatcha over a solid white line ... that involves you...,Twitter Web App
266290013,1.25E+18,2020-04-25T18:12:50Z,@niscratz @IBIKEDublin @ConorC @dublincycling I think I'll try the no repeats challenge tomorrow,Twitter Web App
266290013,1.25E+18,2020-04-22T12:38:35Z,@conndonovan9 @DublinCommuters @dublincycling @IrishPedestrian @2nd_Cities I doubt we have the data . I've asked @DCCbeta in an other thread,Twitter Web App
266290013,1.25E+18,2020-04-25T18:08:55Z,@niscratz @IBIKEDublin @ConorC @dublincycling Well there's two schools of thought the no repeat roads or the cover every road which will need repeats,Twitter Web App
266290013,1.25E+18,2020-04-25T17:54:58Z,@niscratz @IBIKEDublin @ConorC @dublincycling Did 21 k in about a quarter of my 2 limit. So I I'm thinking north of 80k https://t.co/px7o7XbbDt,Twitter Web App
1.01E+18,1.25E+18,2020-04-25T18:09:31Z,@IBIKEDublin @AlanDub13 @dublincycling You are and I have done successfully in the past 👍,Twitter for Android
189954008,1.25E+18,2020-04-25T17:43:35Z,@AlanDub13 @IBIKEDublin @dublincycling Oh FFS,Twitter for iPhone
16237253,1.25E+18,2020-04-25T17:36:24Z,@dublincycling @adamtranter @laura_laker @podstreetsahead Thanks Dublin. Big fan of what you guys do.,Twitter Web App
8.98E+17,1.25E+18,2020-04-25T17:23:54Z,@niscratz @IBIKEDublin @ConorC @dublincycling a quick stop into mchughs too?,Twitter Web App
91766755,1.25E+18,2020-04-25T16:04:38Z,"@adamtranter @dublincycling @nedboulting @podstreetsahead And thank you from me, too! Hi to Dublin!",Twitter Web App
52696602,1.25E+18,2020-04-25T15:52:46Z,@dublincycling @laura_laker @nedboulting @podstreetsahead Thank you!,Twitter for iPhone
22077248,1.25E+18,2020-04-25T15:20:26Z,@doccer @dublincycling @DubCityCouncil @PeterNewmanCUSP I first heard it from Henk Van Der Kamp. It's stuck with me every since.,Twitter for Android
22077248,1.25E+18,2020-04-25T07:50:39Z,@dublincycling @DubCityCouncil Great quote 👍,Twitter for Android
19177321,1.25E+18,2020-04-25T15:19:27Z,@dublincycling @taraconnollyGP @DubCityCouncil Thanks for speaking out so well on this and hat tip in turn to @PeterNewmanCUSP and Prof Jeff Kenworthy who I think coigned the phrase.,Twitter for Android
2440317164,1.25E+18,2020-04-25T14:21:07Z,@DublinPedaller @IBIKEDublin @dublincycling @Gavoogle @DCCTraffic Let me find out for you.,Twitter for Android
27033541,1.25E+18,2020-04-25T12:21:15Z,"Hi @DCCTraffic is there any details on the contra flow Nassau Street cycle lane which is being reported? Just curious how it’ll be accessed, I work near Stephen’s Grn &amp; live Northside so this could be really useful. Thanks! @dublincycling @IBIKEDublin cc’ing in case you know more",Twitter for iPhone
27033541,1.25E+18,2020-04-25T14:10:28Z,@PaulBonass @DCCTraffic @dublincycling @IBIKEDublin What’s crossing Grand Canal Square like?,Twitter for iPhone
843390961,1.25E+18,2020-04-25T11:00:41Z,@martin_gleeson @dublincycling @DubCityCouncil Of course it is. But have we offered an alternative? What about thinking about the problem? Couldn't it be for loading until 10am? Isn't it inconsiderate to expect shops to stay fully stocked but not allow vans to park outside shops to unload?,Twitter Web App
843390961,1.25E+18,2020-04-25T11:41:21Z,"@martin_gleeson @dublincycling @DubCityCouncil You're not wrong either, but I still see Irish planning.",Twitter Web App
